id,Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,AVG ANS DELAY SECONDS,MAX ANS DELAY,ABANDONED,DelayCallsProduct
2020-08-18-ccc_feedback_script,2020/08/18,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-18-ccc_fpb_script,2020/08/18,ccc_fpb_script,3,2,00:01:24,84,00:02:43,1,168
2020-08-18-ccc_help_script,2020/08/18,ccc_help_script,21,21,00:00:13,13,00:01:08,0,273
2020-08-18-ccc_link_script,2020/08/18,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-18-ccc_media_line_script,2020/08/18,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-18-ccc_priority_script,2020/08/18,ccc_priority_script,24,24,00:00:12,12,00:00:38,0,288
2020-08-18-ccc_tax_script,2020/08/18,ccc_tax_script,14,12,00:05:55,355,00:18:25,2,4260
2020-08-18-ccc_waste_recycling_script,2020/08/18,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-19-ccc_311_calgary_script,2020/08/19,ccc_311_calgary_script,3301,2371,00:04:45,285,00:19:24,930,675735
2020-08-19-ccc_311_lobby_ph_script,2020/08/19,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-19-ccc_aserv_info_script,2020/08/19,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-19-ccc_bylaw_script,2020/08/19,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-19-ccc_city_script,2020/08/19,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-19-ccc_cty_online_script,2020/08/19,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-19-ccc_feedback_script,2020/08/19,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-19-ccc_fpb_script,2020/08/19,ccc_fpb_script,2,1,00:00:08,8,00:00:08,1,8
2020-08-19-ccc_help_script,2020/08/19,ccc_help_script,17,17,00:00:19,19,00:01:02,0,323
2020-08-19-ccc_link_script,2020/08/19,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-19-ccc_media_line_script,2020/08/19,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-19-ccc_priority_script,2020/08/19,ccc_priority_script,23,23,00:00:09,9,00:00:24,0,207
2020-08-19-ccc_tax_script,2020/08/19,ccc_tax_script,3,2,00:02:08,128,00:02:52,1,256
2020-08-19-ccc_waste_recycling_script,2020/08/19,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-20-ccc_311_calgary_script,2020/08/20,ccc_311_calgary_script,3342,2434,00:04:39,279,00:19:01,908,679086
2020-08-20-ccc_311_lobby_ph_script,2020/08/20,ccc_311_lobby_ph_script,1,1,00:00:05,5,00:00:05,0,5
2020-08-20-ccc_aserv_info_script,2020/08/20,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-20-ccc_bylaw_script,2020/08/20,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-20-ccc_city_script,2020/08/20,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-20-ccc_cty_online_script,2020/08/20,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-20-ccc_feedback_script,2020/08/20,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-20-ccc_fpb_script,2020/08/20,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-20-ccc_help_script,2020/08/20,ccc_help_script,13,13,00:00:14,14,00:00:50,0,182
2020-08-20-ccc_link_script,2020/08/20,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-20-ccc_media_line_script,2020/08/20,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-20-ccc_priority_script,2020/08/20,ccc_priority_script,26,23,00:00:27,27,00:04:25,3,621
2020-08-20-ccc_tax_script,2020/08/20,ccc_tax_script,10,7,00:05:07,307,00:09:59,3,2149
2020-08-20-ccc_waste_recycling_script,2020/08/20,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-21-ccc_311_calgary_script,2020/08/21,ccc_311_calgary_script,2864,2342,00:02:46,166,00:11:49,522,388772
2020-08-21-ccc_311_lobby_ph_script,2020/08/21,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-21-ccc_aserv_info_script,2020/08/21,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-21-ccc_bylaw_script,2020/08/21,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-21-ccc_city_script,2020/08/21,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-21-ccc_cty_online_script,2020/08/21,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-21-ccc_feedback_script,2020/08/21,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-21-ccc_fpb_script,2020/08/21,ccc_fpb_script,7,5,00:03:58,238,00:09:55,2,1190
2020-08-21-ccc_help_script,2020/08/21,ccc_help_script,16,11,00:00:14,14,00:00:49,5,154
2020-08-21-ccc_link_script,2020/08/21,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-21-ccc_media_line_script,2020/08/21,ccc_media_line_script,1,1,00:00:29,29,00:00:29,0,29
2020-08-21-ccc_priority_script,2020/08/21,ccc_priority_script,24,24,00:00:08,8,00:00:18,0,192
2020-08-21-ccc_tax_script,2020/08/21,ccc_tax_script,12,11,00:03:56,236,00:10:15,1,2596
2020-08-21-ccc_waste_recycling_script,2020/08/21,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-22-ccc_311_calgary_script,2020/08/22,ccc_311_calgary_script,1244,1117,00:00:45,45,00:07:24,127,50265
2020-08-22-ccc_311_lobby_ph_script,2020/08/22,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-22-ccc_aserv_info_script,2020/08/22,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-22-ccc_bylaw_script,2020/08/22,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-22-ccc_city_script,2020/08/22,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-22-ccc_cty_online_script,2020/08/22,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-22-ccc_feedback_script,2020/08/22,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-22-ccc_fpb_script,2020/08/22,ccc_fpb_script,1,1,00:00:25,25,00:00:25,0,25
2020-08-22-ccc_help_script,2020/08/22,ccc_help_script,4,4,00:00:06,6,00:00:08,0,24
2020-08-22-ccc_link_script,2020/08/22,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-22-ccc_media_line_script,2020/08/22,ccc_media_line_script,1,1,00:00:02,2,00:00:02,0,2
2020-08-22-ccc_priority_script,2020/08/22,ccc_priority_script,24,24,00:00:10,10,00:02:07,0,240
2020-08-22-ccc_tax_script,2020/08/22,ccc_tax_script,1,1,00:01:40,100,00:01:40,0,100
2020-08-22-ccc_waste_recycling_script,2020/08/22,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-23-ccc_311_calgary_script,2020/08/23,ccc_311_calgary_script,1065,933,00:01:14,74,00:12:23,132,69042
2020-08-23-ccc_311_lobby_ph_script,2020/08/23,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-23-ccc_aserv_info_script,2020/08/23,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-23-ccc_bylaw_script,2020/08/23,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-23-ccc_city_script,2020/08/23,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-23-ccc_cty_online_script,2020/08/23,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-23-ccc_feedback_script,2020/08/23,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-23-ccc_fpb_script,2020/08/23,ccc_fpb_script,2,2,00:00:48,48,00:01:13,0,96
2020-08-23-ccc_help_script,2020/08/23,ccc_help_script,2,1,00:00:14,14,00:00:14,1,14
2020-08-23-ccc_link_script,2020/08/23,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-23-ccc_media_line_script,2020/08/23,ccc_media_line_script,2,1,00:00:06,6,00:00:06,1,6
2020-08-23-ccc_priority_script,2020/08/23,ccc_priority_script,14,14,00:00:07,7,00:00:24,0,98
2020-08-23-ccc_tax_script,2020/08/23,ccc_tax_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-23-ccc_waste_recycling_script,2020/08/23,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-24-ccc_311_calgary_script,2020/08/24,ccc_311_calgary_script,3589,2745,00:03:56,236,00:20:09,844,647820
2020-08-24-ccc_311_lobby_ph_script,2020/08/24,ccc_311_lobby_ph_script,1,1,00:00:10,10,00:00:10,0,10
2020-08-24-ccc_aserv_info_script,2020/08/24,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-24-ccc_bylaw_script,2020/08/24,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-24-ccc_city_script,2020/08/24,ccc_city_script,1,1,00:01:26,86,00:01:26,0,86
2020-08-24-ccc_cty_online_script,2020/08/24,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-24-ccc_feedback_script,2020/08/24,ccc_feedback_script,1,0,00:00:00,0,00:00:00,0,0
2020-08-24-ccc_fpb_script,2020/08/24,ccc_fpb_script,2,2,00:03:01,181,00:03:24,0,362
2020-08-24-ccc_help_script,2020/08/24,ccc_help_script,12,11,00:00:10,10,00:00:29,1,110
2020-08-24-ccc_link_script,2020/08/24,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-24-ccc_media_line_script,2020/08/24,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-24-ccc_priority_script,2020/08/24,ccc_priority_script,26,26,00:00:12,12,00:00:47,0,312
2020-08-24-ccc_tax_script,2020/08/24,ccc_tax_script,9,8,00:02:23,143,00:05:49,1,1144
2020-08-24-ccc_waste_recycling_script,2020/08/24,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-25-ccc_311_calgary_script,2020/08/25,ccc_311_calgary_script,3277,2526,00:03:25,205,00:13:32,751,517830
2020-08-25-ccc_311_lobby_ph_script,2020/08/25,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-25-ccc_aserv_info_script,2020/08/25,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-25-ccc_bylaw_script,2020/08/25,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-25-ccc_city_script,2020/08/25,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-25-ccc_cty_online_script,2020/08/25,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-25-ccc_feedback_script,2020/08/25,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-25-ccc_fpb_script,2020/08/25,ccc_fpb_script,3,2,00:07:15,435,00:12:28,1,870
2020-08-25-ccc_help_script,2020/08/25,ccc_help_script,27,24,00:00:19,19,00:01:24,3,456
2020-08-25-ccc_link_script,2020/08/25,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-25-ccc_media_line_script,2020/08/25,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-25-ccc_priority_script,2020/08/25,ccc_priority_script,34,32,00:00:13,13,00:01:03,2,416
2020-08-25-ccc_tax_script,2020/08/25,ccc_tax_script,12,10,00:03:12,192,00:05:50,2,1920
2020-08-25-ccc_waste_recycling_script,2020/08/25,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-26-ccc_311_calgary_script,2020/08/26,ccc_311_calgary_script,3344,2356,00:05:35,335,00:15:27,987,789260
2020-08-26-ccc_311_lobby_ph_script,2020/08/26,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-26-ccc_aserv_info_script,2020/08/26,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-26-ccc_bylaw_script,2020/08/26,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-26-ccc_city_script,2020/08/26,ccc_city_script,2,2,00:04:34,274,00:05:32,0,548
2020-08-26-ccc_cty_online_script,2020/08/26,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-26-ccc_feedback_script,2020/08/26,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-26-ccc_fpb_script,2020/08/26,ccc_fpb_script,4,3,00:02:28,148,00:05:14,1,444
2020-08-26-ccc_help_script,2020/08/26,ccc_help_script,21,14,00:00:12,12,00:00:56,7,168
2020-08-26-ccc_link_script,2020/08/26,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-26-ccc_media_line_script,2020/08/26,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-26-ccc_priority_script,2020/08/26,ccc_priority_script,19,19,00:00:11,11,00:00:35,0,209
2020-08-26-ccc_tax_script,2020/08/26,ccc_tax_script,10,6,00:06:04,364,00:14:01,4,2184
2020-08-26-ccc_waste_recycling_script,2020/08/26,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-27-ccc_311_calgary_script,2020/08/27,ccc_311_calgary_script,3064,2098,00:06:25,385,00:19:21,967,807730
2020-08-27-ccc_311_lobby_ph_script,2020/08/27,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-27-ccc_aserv_info_script,2020/08/27,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-27-ccc_bylaw_script,2020/08/27,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-27-ccc_city_script,2020/08/27,ccc_city_script,3,2,00:00:09,9,00:00:13,1,18
2020-08-27-ccc_cty_online_script,2020/08/27,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-27-ccc_feedback_script,2020/08/27,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-27-ccc_fpb_script,2020/08/27,ccc_fpb_script,1,1,00:09:40,580,00:09:40,0,580
2020-08-27-ccc_help_script,2020/08/27,ccc_help_script,20,18,00:00:09,9,00:00:26,2,162
2020-08-27-ccc_link_script,2020/08/27,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-27-ccc_media_line_script,2020/08/27,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-27-ccc_priority_script,2020/08/27,ccc_priority_script,20,19,00:00:14,14,00:00:57,1,266
2020-08-27-ccc_tax_script,2020/08/27,ccc_tax_script,10,7,00:08:54,534,00:15:53,3,3738
2020-08-27-ccc_waste_recycling_script,2020/08/27,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_311_calgary_script,2020/08/28,ccc_311_calgary_script,2954,2296,00:03:14,194,00:10:46,658,445424
2020-08-28-ccc_311_lobby_ph_script,2020/08/28,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_aserv_info_script,2020/08/28,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_bylaw_script,2020/08/28,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_city_script,2020/08/28,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_cty_online_script,2020/08/28,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_feedback_script,2020/08/28,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_fpb_script,2020/08/28,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_help_script,2020/08/28,ccc_help_script,10,9,00:00:18,18,00:00:44,1,162
2020-08-28-ccc_link_script,2020/08/28,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_media_line_script,2020/08/28,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-28-ccc_priority_script,2020/08/28,ccc_priority_script,17,16,00:00:11,11,00:00:26,1,176
2020-08-28-ccc_tax_script,2020/08/28,ccc_tax_script,8,6,00:04:47,287,00:07:21,2,1722
2020-08-28-ccc_waste_recycling_script,2020/08/28,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_311_calgary_script,2020/08/29,ccc_311_calgary_script,1053,971,00:00:31,31,00:05:08,81,30101
2020-08-29-ccc_311_lobby_ph_script,2020/08/29,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_aserv_info_script,2020/08/29,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_bylaw_script,2020/08/29,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_city_script,2020/08/29,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_cty_online_script,2020/08/29,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_feedback_script,2020/08/29,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_fpb_script,2020/08/29,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_help_script,2020/08/29,ccc_help_script,8,7,00:00:06,6,00:00:12,0,42
2020-08-29-ccc_link_script,2020/08/29,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_media_line_script,2020/08/29,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_priority_script,2020/08/29,ccc_priority_script,23,20,00:00:10,10,00:00:54,0,200
2020-08-29-ccc_tax_script,2020/08/29,ccc_tax_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-29-ccc_waste_recycling_script,2020/08/29,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_311_calgary_script,2020/08/30,ccc_311_calgary_script,1001,909,00:00:54,54,00:08:47,92,49086
2020-08-30-ccc_311_lobby_ph_script,2020/08/30,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_aserv_info_script,2020/08/30,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_bylaw_script,2020/08/30,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_city_script,2020/08/30,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_cty_online_script,2020/08/30,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_feedback_script,2020/08/30,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_fpb_script,2020/08/30,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_help_script,2020/08/30,ccc_help_script,5,4,00:00:08,8,00:00:16,1,32
2020-08-30-ccc_link_script,2020/08/30,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_media_line_script,2020/08/30,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_priority_script,2020/08/30,ccc_priority_script,10,10,00:00:07,7,00:00:12,0,70
2020-08-30-ccc_tax_script,2020/08/30,ccc_tax_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-30-ccc_waste_recycling_script,2020/08/30,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-31-ccc_311_calgary_script,2020/08/31,ccc_311_calgary_script,3507,2603,00:05:14,314,00:15:15,904,817342
2020-08-31-ccc_311_lobby_ph_script,2020/08/31,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-31-ccc_aserv_info_script,2020/08/31,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-31-ccc_bylaw_script,2020/08/31,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-31-ccc_city_script,2020/08/31,ccc_city_script,3,3,00:09:17,557,00:19:46,0,1671
2020-08-31-ccc_cty_online_script,2020/08/31,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-31-ccc_feedback_script,2020/08/31,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-31-ccc_fpb_script,2020/08/31,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-31-ccc_help_script,2020/08/31,ccc_help_script,6,6,00:00:17,17,00:00:59,0,102
2020-08-31-ccc_link_script,2020/08/31,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-31-ccc_media_line_script,2020/08/31,ccc_media_line_script,1,1,00:00:11,11,00:00:11,0,11
2020-08-31-ccc_priority_script,2020/08/31,ccc_priority_script,10,10,00:00:07,7,00:00:13,0,70
2020-08-31-ccc_tax_script,2020/08/31,ccc_tax_script,5,5,00:06:01,361,00:10:39,0,1805
2020-09-14-ccc_feedback_script,2020/09/14,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-08-31-ccc_waste_recycling_script,2020/08/31,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-01-ccc_311_calgary_script,2020/09/01,ccc_311_calgary_script,3352,2478,00:05:17,317,00:18:42,874,785526
2020-09-01-ccc_311_lobby_ph_script,2020/09/01,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-01-ccc_aserv_info_script,2020/09/01,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-01-ccc_bylaw_script,2020/09/01,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-01-ccc_city_script,2020/09/01,ccc_city_script,1,1,00:00:08,8,00:00:08,0,8
2020-09-01-ccc_cty_online_script,2020/09/01,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-01-ccc_feedback_script,2020/09/01,ccc_feedback_script,1,0,00:00:00,0,00:00:00,0,0
2020-09-01-ccc_fpb_script,2020/09/01,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-01-ccc_help_script,2020/09/01,ccc_help_script,16,16,00:00:18,18,00:01:05,0,288
2020-09-01-ccc_link_script,2020/09/01,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-01-ccc_media_line_script,2020/09/01,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-01-ccc_priority_script,2020/09/01,ccc_priority_script,19,19,00:00:15,15,00:00:59,0,285
2020-09-01-ccc_tax_script,2020/09/01,ccc_tax_script,11,10,00:04:54,294,00:10:08,1,2940
2020-09-01-ccc_waste_recycling_script,2020/09/01,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-02-ccc_311_calgary_script,2020/09/02,ccc_311_calgary_script,3205,2545,00:03:40,220,00:11:55,660,559900
2020-09-02-ccc_311_lobby_ph_script,2020/09/02,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-02-ccc_aserv_info_script,2020/09/02,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-02-ccc_bylaw_script,2020/09/02,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-02-ccc_city_script,2020/09/02,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-02-ccc_cty_online_script,2020/09/02,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-02-ccc_feedback_script,2020/09/02,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-02-ccc_fpb_script,2020/09/02,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-02-ccc_help_script,2020/09/02,ccc_help_script,10,9,00:00:22,22,00:00:48,1,198
2020-09-02-ccc_link_script,2020/09/02,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-02-ccc_media_line_script,2020/09/02,ccc_media_line_script,1,0,00:00:00,0,00:00:00,1,0
2020-09-02-ccc_priority_script,2020/09/02,ccc_priority_script,22,22,00:00:13,13,00:01:27,0,286
2020-09-02-ccc_tax_script,2020/09/02,ccc_tax_script,10,9,00:04:06,246,00:09:20,1,2214
2020-09-02-ccc_waste_recycling_script,2020/09/02,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-03-ccc_311_calgary_script,2020/09/03,ccc_311_calgary_script,3003,2389,00:03:56,236,00:10:49,614,563804
2020-09-03-ccc_311_lobby_ph_script,2020/09/03,ccc_311_lobby_ph_script,1,1,00:00:44,44,00:00:44,0,44
2020-09-03-ccc_aserv_info_script,2020/09/03,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-03-ccc_bylaw_script,2020/09/03,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-03-ccc_city_script,2020/09/03,ccc_city_script,1,1,00:05:54,354,00:05:54,0,354
2020-09-03-ccc_cty_online_script,2020/09/03,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-03-ccc_feedback_script,2020/09/03,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-03-ccc_fpb_script,2020/09/03,ccc_fpb_script,1,0,00:00:00,0,00:00:00,1,0
2020-09-03-ccc_help_script,2020/09/03,ccc_help_script,13,13,00:00:18,18,00:01:27,0,234
2020-09-03-ccc_link_script,2020/09/03,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-03-ccc_media_line_script,2020/09/03,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-03-ccc_priority_script,2020/09/03,ccc_priority_script,20,20,00:00:10,10,00:00:24,0,200
2020-09-03-ccc_tax_script,2020/09/03,ccc_tax_script,9,8,00:03:51,231,00:07:46,1,1848
2020-09-03-ccc_waste_recycling_script,2020/09/03,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-04-ccc_311_calgary_script,2020/09/04,ccc_311_calgary_script,2932,2035,00:07:02,422,00:20:12,897,858770
2020-09-04-ccc_311_lobby_ph_script,2020/09/04,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-04-ccc_aserv_info_script,2020/09/04,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-04-ccc_bylaw_script,2020/09/04,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-04-ccc_city_script,2020/09/04,ccc_city_script,1,1,00:16:28,988,00:16:28,0,988
2020-09-04-ccc_cty_online_script,2020/09/04,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-04-ccc_feedback_script,2020/09/04,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2020-09-04-ccc_fpb_script,2020/09/04,ccc_fpb_script,1,0,00:00:00,0,00:00:00,1,0
2020-09-04-ccc_help_script,2020/09/04,ccc_help_script,19,18,00:00:20,20,00:00:57,1,360
2020-09-04-ccc_link_script,2020/09/04,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
